N: 10
J1/J2 START: 0.8
J1/J2 END: 1.4
datapoints: 50000
caculation time with 16 threads: 5485.58 seconds

J1/J2	Delta E in J2
1.36452	0.0909878
1.36453	0.0909977
1.36454	0.0910075
1.36455	0.0910174
1.36456	0.0910272
1.36458	0.0910371
1.36459	0.091047
1.3646	0.0910568
1.36461	0.0910667
1.36462	0.0910766
1.36464	0.0910864
1.36465	0.0910963
1.36466	0.0911061
1.36467	0.091116
1.36468	0.0911259
1.3647	0.0911357
1.36471	0.0911456
1.36472	0.0911555
1.36473	0.0911653
1.36474	0.0911752
1.36476	0.0911851
1.36477	0.0911949
1.36478	0.0912048
1.36479	0.0912147
1.3648	0.0912245
1.36482	0.0912344
1.36483	0.0912442
1.36484	0.0912541
1.36485	0.091264
1.36486	0.0912738
1.36488	0.0912837
1.36489	0.0912936
1.3649	0.0913034
1.36491	0.0913133
1.36492	0.0913232
1.36494	0.0913331
1.36495	0.0913429
1.36496	0.0913528
1.36497	0.0913627
1.36498	0.0913725
1.365	0.0913824
1.36501	0.0913923
1.36502	0.0914021
1.36503	0.091412
1.36504	0.0914219
1.36506	0.0914317
1.36507	0.0914416
1.36508	0.0914515
1.36509	0.0914613
1.3651	0.0914712
1.36512	0.0914811
1.36513	0.091491
1.36514	0.0915008
1.36515	0.0915107
1.36516	0.0915206
1.36518	0.0915304
1.36519	0.0915403
1.3652	0.0915502
1.36521	0.0915601
1.36522	0.0915699
1.36524	0.0915798
1.36525	0.0915897
1.36526	0.0915995
1.36527	0.0916094
1.36528	0.0916193
1.3653	0.0916292
1.36531	0.091639
1.36532	0.0916489
1.36533	0.0916588
1.36534	0.0916687
1.36536	0.0916785
1.36537	0.0916884
1.36538	0.0916983
1.36539	0.0917081
1.3654	0.091718
1.36542	0.0917279
1.36543	0.0917378
1.36544	0.0917476
1.36545	0.0917575
1.36546	0.0917674
1.36548	0.0917773
1.36549	0.0917871
1.3655	0.091797
1.36551	0.0918069
1.36552	0.0918168
1.36554	0.0918267
1.36555	0.0918365
1.36556	0.0918464
1.36557	0.0918563
1.36558	0.0918662
1.3656	0.091876
1.36561	0.0918859
1.36562	0.0918958
1.36563	0.0919057
1.36564	0.0919155
1.36566	0.0919254
1.36567	0.0919353
1.36568	0.0919452
1.36569	0.0919551
1.3657	0.0919649
1.36572	0.0919748
1.36573	0.0919847
1.36574	0.0919946
1.36575	0.0920045
1.36576	0.0920143
1.36578	0.0920242
1.36579	0.0920341
1.3658	0.092044
1.36581	0.0920539
1.36582	0.0920637
1.36584	0.0920736
1.36585	0.0920835
1.36586	0.0920934
1.36587	0.0921033
1.36588	0.0921131
1.3659	0.092123
1.36591	0.0921329
1.36592	0.0921428
1.36593	0.0921527
1.36594	0.0921626
1.36596	0.0921724
1.36597	0.0921823
1.36598	0.0921922
1.36599	0.0922021
1.366	0.092212
1.36602	0.0922218
1.36603	0.0922317
1.36604	0.0922416
1.36605	0.0922515
1.36606	0.0922614
1.36608	0.0922713
1.36609	0.0922812
1.3661	0.092291
1.36611	0.0923009
1.36612	0.0923108
1.36614	0.0923207
1.36615	0.0923306
1.36616	0.0923405
1.36617	0.0923503
1.36618	0.0923602
1.3662	0.0923701
1.36621	0.09238
1.36622	0.0923899
1.36623	0.0923998
1.36624	0.0924097
1.36626	0.0924195
1.36627	0.0924294
1.36628	0.0924393
1.36629	0.0924492
1.3663	0.0924591
1.36632	0.092469
1.36633	0.0924789
1.36634	0.0924888
1.36635	0.0924986
1.36636	0.0925085
1.36638	0.0925184
1.36639	0.0925283
1.3664	0.0925382
1.36641	0.0925481
1.36642	0.092558
1.36644	0.0925679
1.36645	0.0925778
1.36646	0.0925876
1.36647	0.0925975
1.36648	0.0926074
1.3665	0.0926173
1.36651	0.0926272
1.36652	0.0926371
1.36653	0.092647
1.36654	0.0926569
1.36656	0.0926668
1.36657	0.0926767
1.36658	0.0926866
1.36659	0.0926964
1.3666	0.0927063
1.36662	0.0927162
1.36663	0.0927261
1.36664	0.092736
1.36665	0.0927459
1.36666	0.0927558
1.36668	0.0927657
1.36669	0.0927756
1.3667	0.0927855
1.36671	0.0927954
1.36672	0.0928053
1.36674	0.0928152
1.36675	0.0928251
1.36676	0.0928349
1.36677	0.0928448
1.36678	0.0928547
1.3668	0.0928646
1.36681	0.0928745
1.36682	0.0928844
1.36683	0.0928943
1.36684	0.0929042
1.36686	0.0929141
1.36687	0.092924
1.36688	0.0929339
1.36689	0.0929438
1.3669	0.0929537
1.36692	0.0929636
1.36693	0.0929735
1.36694	0.0929834
1.36695	0.0929933
1.36696	0.0930032
1.36698	0.0930131
1.36699	0.093023
1.367	0.0930329
1.36701	0.0930428
1.36702	0.0930527
1.36704	0.0930626
1.36705	0.0930724
1.36706	0.0930823
1.36707	0.0930922
1.36708	0.0931021
1.3671	0.093112
1.36711	0.0931219
1.36712	0.0931318
1.36713	0.0931417
1.36714	0.0931516
1.36716	0.0931615
1.36717	0.0931714
1.36718	0.0931813
1.36719	0.0931912
1.3672	0.0932011
1.36722	0.093211
1.36723	0.0932209
1.36724	0.0932308
1.36725	0.0932407
1.36726	0.0932506
1.36728	0.0932605
1.36729	0.0932704
1.3673	0.0932803
1.36731	0.0932902
1.36732	0.0933002
1.36734	0.0933101
1.36735	0.09332
1.36736	0.0933299
1.36737	0.0933398
1.36738	0.0933497
1.3674	0.0933596
1.36741	0.0933695
1.36742	0.0933794
1.36743	0.0933893
1.36744	0.0933992
1.36746	0.0934091
1.36747	0.093419
1.36748	0.0934289
1.36749	0.0934388
1.3675	0.0934487
1.36752	0.0934586
1.36753	0.0934685
1.36754	0.0934784
1.36755	0.0934883
1.36756	0.0934982
1.36758	0.0935081
1.36759	0.093518
1.3676	0.0935279
1.36761	0.0935378
1.36762	0.0935478
1.36764	0.0935577
1.36765	0.0935676
1.36766	0.0935775
1.36767	0.0935874
1.36768	0.0935973
1.3677	0.0936072
1.36771	0.0936171
1.36772	0.093627
1.36773	0.0936369
1.36774	0.0936468
1.36776	0.0936567
1.36777	0.0936666
1.36778	0.0936765
1.36779	0.0936865
1.3678	0.0936964
1.36782	0.0937063
1.36783	0.0937162
1.36784	0.0937261
1.36785	0.093736
1.36786	0.0937459
1.36788	0.0937558
1.36789	0.0937657
1.3679	0.0937756
1.36791	0.0937856
1.36792	0.0937955
1.36794	0.0938054
1.36795	0.0938153
1.36796	0.0938252
1.36797	0.0938351
1.36798	0.093845
1.368	0.0938549
1.36801	0.0938648
1.36802	0.0938748
1.36803	0.0938847
1.36804	0.0938946
1.36806	0.0939045
1.36807	0.0939144
1.36808	0.0939243
1.36809	0.0939342
1.3681	0.0939441
1.36812	0.0939541
1.36813	0.093964
1.36814	0.0939739
1.36815	0.0939838
1.36816	0.0939937
1.36818	0.0940036
1.36819	0.0940135
1.3682	0.0940234
1.36821	0.0940334
1.36822	0.0940433
1.36824	0.0940532
1.36825	0.0940631
1.36826	0.094073
1.36827	0.0940829
1.36828	0.0940929
1.3683	0.0941028
1.36831	0.0941127
1.36832	0.0941226
1.36833	0.0941325
1.36834	0.0941424
1.36836	0.0941523
1.36837	0.0941623
1.36838	0.0941722
1.36839	0.0941821
1.3684	0.094192
1.36842	0.0942019
1.36843	0.0942119
1.36844	0.0942218
1.36845	0.0942317
1.36846	0.0942416
1.36848	0.0942515
1.36849	0.0942614
1.3685	0.0942714
1.36851	0.0942813
1.36852	0.0942912
1.36854	0.0943011
1.36855	0.094311
1.36856	0.094321
1.36857	0.0943309
1.36858	0.0943408
1.3686	0.0943507
1.36861	0.0943606
1.36862	0.0943706
1.36863	0.0943805
1.36864	0.0943904
1.36866	0.0944003
1.36867	0.0944102
1.36868	0.0944202
1.36869	0.0944301
1.3687	0.09444
1.36872	0.0944499
1.36873	0.0944598
1.36874	0.0944698
1.36875	0.0944797
1.36876	0.0944896
1.36878	0.0944995
1.36879	0.0945095
1.3688	0.0945194
1.36881	0.0945293
1.36882	0.0945392
1.36884	0.0945491
1.36885	0.0945591
1.36886	0.094569
1.36887	0.0945789
1.36888	0.0945888
1.3689	0.0945988
1.36891	0.0946087
1.36892	0.0946186
1.36893	0.0946285
1.36894	0.0946385
1.36896	0.0946484
1.36897	0.0946583
1.36898	0.0946682
1.36899	0.0946782
1.369	0.0946881
1.36902	0.094698
1.36903	0.0947079
1.36904	0.0947179
1.36905	0.0947278
1.36906	0.0947377
1.36908	0.0947476
1.36909	0.0947576
1.3691	0.0947675
1.36911	0.0947774
1.36912	0.0947874
1.36914	0.0947973
1.36915	0.0948072
1.36916	0.0948171
1.36917	0.0948271
1.36918	0.094837
1.3692	0.0948469
1.36921	0.0948568
1.36922	0.0948668
1.36923	0.0948767
1.36924	0.0948866
1.36926	0.0948966
1.36927	0.0949065
1.36928	0.0949164
1.36929	0.0949263
1.3693	0.0949363
1.36932	0.0949462
1.36933	0.0949561
1.36934	0.0949661
1.36935	0.094976
1.36936	0.0949859
1.36938	0.0949959
1.36939	0.0950058
1.3694	0.0950157
1.36941	0.0950257
1.36942	0.0950356
1.36944	0.0950455
1.36945	0.0950554
1.36946	0.0950654
1.36947	0.0950753
1.36948	0.0950852
1.3695	0.0950952
1.36951	0.0951051
1.36952	0.095115
1.36953	0.095125
1.36954	0.0951349
1.36956	0.0951448
1.36957	0.0951548
1.36958	0.0951647
1.36959	0.0951746
1.3696	0.0951846
1.36962	0.0951945
1.36963	0.0952044
1.36964	0.0952144
1.36965	0.0952243
1.36966	0.0952342
1.36968	0.0952442
1.36969	0.0952541
1.3697	0.0952641
1.36971	0.095274
1.36972	0.0952839
1.36974	0.0952939
1.36975	0.0953038
1.36976	0.0953137
1.36977	0.0953237
1.36978	0.0953336
1.3698	0.0953435
1.36981	0.0953535
1.36982	0.0953634
1.36983	0.0953733
1.36984	0.0953833
1.36986	0.0953932
1.36987	0.0954032
1.36988	0.0954131
1.36989	0.095423
1.3699	0.095433
1.36992	0.0954429
1.36993	0.0954529
1.36994	0.0954628
1.36995	0.0954727
1.36996	0.0954827
1.36998	0.0954926
1.36999	0.0955025
1.37	0.0955125
1.37001	0.0955224
1.37002	0.0955324
1.37004	0.0955423
1.37005	0.0955522
1.37006	0.0955622
1.37007	0.0955721
1.37008	0.0955821
1.3701	0.095592
1.37011	0.0956019
1.37012	0.0956119
1.37013	0.0956218
1.37014	0.0956318
1.37016	0.0956417
1.37017	0.0956517
1.37018	0.0956616
1.37019	0.0956715
1.3702	0.0956815
1.37022	0.0956914
1.37023	0.0957014
1.37024	0.0957113
1.37025	0.0957212
1.37026	0.0957312
1.37028	0.0957411
1.37029	0.0957511
1.3703	0.095761
1.37031	0.095771
1.37032	0.0957809
1.37034	0.0957909
1.37035	0.0958008
1.37036	0.0958107
1.37037	0.0958207
1.37038	0.0958306
1.3704	0.0958406
1.37041	0.0958505
1.37042	0.0958605
1.37043	0.0958704
1.37044	0.0958804
1.37046	0.0958903
1.37047	0.0959002
1.37048	0.0959102
1.37049	0.0959201
1.3705	0.0959301
1.37052	0.09594
1.37053	0.09595
1.37054	0.0959599
1.37055	0.0959699
1.37056	0.0959798
1.37058	0.0959898
1.37059	0.0959997
1.3706	0.0960097
1.37061	0.0960196
1.37062	0.0960296
1.37064	0.0960395
1.37065	0.0960495
1.37066	0.0960594
1.37067	0.0960693
1.37068	0.0960793
1.3707	0.0960892
1.37071	0.0960992
1.37072	0.0961091
1.37073	0.0961191
1.37074	0.096129
1.37076	0.096139
1.37077	0.0961489
1.37078	0.0961589
1.37079	0.0961688
1.3708	0.0961788
1.37082	0.0961887
1.37083	0.0961987
1.37084	0.0962086
1.37085	0.0962186
1.37086	0.0962285
1.37088	0.0962385
1.37089	0.0962484
1.3709	0.0962584
1.37091	0.0962684
1.37092	0.0962783
1.37094	0.0962883
1.37095	0.0962982
1.37096	0.0963082
1.37097	0.0963181
1.37098	0.0963281
1.371	0.096338
1.37101	0.096348
1.37102	0.0963579
1.37103	0.0963679
1.37104	0.0963778
1.37106	0.0963878
1.37107	0.0963977
1.37108	0.0964077
1.37109	0.0964176
1.3711	0.0964276
1.37112	0.0964376
1.37113	0.0964475
1.37114	0.0964575
1.37115	0.0964674
1.37116	0.0964774
1.37118	0.0964873
1.37119	0.0964973
1.3712	0.0965072
1.37121	0.0965172
1.37122	0.0965272
1.37124	0.0965371
1.37125	0.0965471
1.37126	0.096557
1.37127	0.096567
1.37128	0.0965769
1.3713	0.0965869
1.37131	0.0965969
1.37132	0.0966068
1.37133	0.0966168
1.37134	0.0966267
1.37136	0.0966367
1.37137	0.0966466
1.37138	0.0966566
1.37139	0.0966666
1.3714	0.0966765
1.37142	0.0966865
1.37143	0.0966964
1.37144	0.0967064
1.37145	0.0967164
1.37146	0.0967263
1.37148	0.0967363
1.37149	0.0967462
1.3715	0.0967562
1.37151	0.0967661
1.37152	0.0967761
1.37154	0.0967861
1.37155	0.096796
1.37156	0.096806
1.37157	0.096816
1.37158	0.0968259
1.3716	0.0968359
1.37161	0.0968458
1.37162	0.0968558
1.37163	0.0968658
1.37164	0.0968757
1.37166	0.0968857
1.37167	0.0968956
1.37168	0.0969056
1.37169	0.0969156
1.3717	0.0969255
1.37172	0.0969355
1.37173	0.0969455
1.37174	0.0969554
1.37175	0.0969654
1.37176	0.0969753
1.37178	0.0969853
1.37179	0.0969953
1.3718	0.0970052
1.37181	0.0970152
1.37182	0.0970252
1.37184	0.0970351
1.37185	0.0970451
1.37186	0.0970551
1.37187	0.097065
1.37188	0.097075
1.3719	0.097085
1.37191	0.0970949
1.37192	0.0971049
1.37193	0.0971148
1.37194	0.0971248
1.37196	0.0971348
1.37197	0.0971447
1.37198	0.0971547
1.37199	0.0971647
1.372	0.0971746
1.37202	0.0971846
1.37203	0.0971946
1.37204	0.0972045
1.37205	0.0972145
1.37206	0.0972245
1.37208	0.0972344
1.37209	0.0972444
1.3721	0.0972544
1.37211	0.0972644
1.37212	0.0972743
1.37214	0.0972843
1.37215	0.0972943
1.37216	0.0973042
1.37217	0.0973142
1.37218	0.0973242
1.3722	0.0973341
1.37221	0.0973441
1.37222	0.0973541
1.37223	0.097364
1.37224	0.097374
1.37226	0.097384
1.37227	0.097394
1.37228	0.0974039
1.37229	0.0974139
1.3723	0.0974239
1.37232	0.0974338
1.37233	0.0974438
1.37234	0.0974538
1.37235	0.0974637
1.37236	0.0974737
1.37238	0.0974837
1.37239	0.0974937
1.3724	0.0975036
1.37241	0.0975136
1.37242	0.0975236
1.37244	0.0975336
1.37245	0.0975435
1.37246	0.0975535
1.37247	0.0975635
1.37248	0.0975734
1.3725	0.0975834
1.37251	0.0975934
1.37252	0.0976034
1.37253	0.0976133
1.37254	0.0976233
1.37256	0.0976333
1.37257	0.0976433
1.37258	0.0976532
1.37259	0.0976632
1.3726	0.0976732
1.37262	0.0976832
1.37263	0.0976931
1.37264	0.0977031
1.37265	0.0977131
1.37266	0.0977231
1.37268	0.097733
1.37269	0.097743
1.3727	0.097753
1.37271	0.097763
1.37272	0.0977729
1.37274	0.0977829
1.37275	0.0977929
1.37276	0.0978029
1.37277	0.0978128
1.37278	0.0978228
1.3728	0.0978328
1.37281	0.0978428
1.37282	0.0978528
1.37283	0.0978627
1.37284	0.0978727
1.37286	0.0978827
1.37287	0.0978927
1.37288	0.0979026
1.37289	0.0979126
1.3729	0.0979226
1.37292	0.0979326
1.37293	0.0979426
1.37294	0.0979525
1.37295	0.0979625
1.37296	0.0979725
1.37298	0.0979825
1.37299	0.0979925
1.373	0.0980024
1.37301	0.0980124
1.37302	0.0980224
1.37304	0.0980324
1.37305	0.0980424
1.37306	0.0980523
1.37307	0.0980623
1.37308	0.0980723
1.3731	0.0980823
1.37311	0.0980923
1.37312	0.0981022
1.37313	0.0981122
1.37314	0.0981222
1.37316	0.0981322
1.37317	0.0981422
1.37318	0.0981522
1.37319	0.0981621
1.3732	0.0981721
1.37322	0.0981821
1.37323	0.0981921
1.37324	0.0982021
1.37325	0.098212
1.37326	0.098222
1.37328	0.098232
1.37329	0.098242
1.3733	0.098252
1.37331	0.098262
1.37332	0.098272
1.37334	0.0982819
1.37335	0.0982919
1.37336	0.0983019
1.37337	0.0983119
1.37338	0.0983219
1.3734	0.0983319
1.37341	0.0983418
1.37342	0.0983518
1.37343	0.0983618
1.37344	0.0983718
1.37346	0.0983818
1.37347	0.0983918
1.37348	0.0984018
1.37349	0.0984117
1.3735	0.0984217
1.37352	0.0984317
1.37353	0.0984417
1.37354	0.0984517
1.37355	0.0984617
1.37356	0.0984717
1.37358	0.0984817
1.37359	0.0984916
1.3736	0.0985016
1.37361	0.0985116
1.37362	0.0985216
1.37364	0.0985316
1.37365	0.0985416
1.37366	0.0985516
1.37367	0.0985616
1.37368	0.0985716
1.3737	0.0985815
1.37371	0.0985915
1.37372	0.0986015
1.37373	0.0986115
1.37374	0.0986215
1.37376	0.0986315
1.37377	0.0986415
1.37378	0.0986515
1.37379	0.0986615
1.3738	0.0986714
1.37382	0.0986814
1.37383	0.0986914
1.37384	0.0987014
1.37385	0.0987114
1.37386	0.0987214
1.37388	0.0987314
1.37389	0.0987414
1.3739	0.0987514
1.37391	0.0987614
1.37392	0.0987714
1.37394	0.0987814
1.37395	0.0987913
1.37396	0.0988013
1.37397	0.0988113
1.37398	0.0988213
1.374	0.0988313
1.37401	0.0988413
1.37402	0.0988513
1.37403	0.0988613
1.37404	0.0988713
1.37406	0.0988813
1.37407	0.0988913
1.37408	0.0989013
1.37409	0.0989113
1.3741	0.0989213
1.37412	0.0989313
1.37413	0.0989413
1.37414	0.0989512
1.37415	0.0989612
1.37416	0.0989712
1.37418	0.0989812
1.37419	0.0989912
1.3742	0.0990012
1.37421	0.0990112
1.37422	0.0990212
1.37424	0.0990312
1.37425	0.0990412
1.37426	0.0990512
1.37427	0.0990612
1.37428	0.0990712
1.3743	0.0990812
1.37431	0.0990912
1.37432	0.0991012
1.37433	0.0991112
1.37434	0.0991212
1.37436	0.0991312
1.37437	0.0991412
1.37438	0.0991512
1.37439	0.0991612
1.3744	0.0991712
1.37442	0.0991812
1.37443	0.0991912
1.37444	0.0992012
1.37445	0.0992112
1.37446	0.0992212
1.37448	0.0992312
1.37449	0.0992412
1.3745	0.0992512
1.37451	0.0992612
1.37452	0.0992712
1.37454	0.0992812
1.37455	0.0992912
1.37456	0.0993012
1.37457	0.0993112
1.37458	0.0993212
1.3746	0.0993312
1.37461	0.0993412
1.37462	0.0993512
1.37463	0.0993612
1.37464	0.0993712
1.37466	0.0993812
1.37467	0.0993912
1.37468	0.0994012
1.37469	0.0994112
1.3747	0.0994212
1.37472	0.0994312
1.37473	0.0994412
1.37474	0.0994512
1.37475	0.0994612
1.37476	0.0994712
1.37478	0.0994812
1.37479	0.0994912
1.3748	0.0995012
1.37481	0.0995112
1.37482	0.0995212
1.37484	0.0995312
1.37485	0.0995412
1.37486	0.0995512
1.37487	0.0995612
1.37488	0.0995712
1.3749	0.0995813
1.37491	0.0995913
1.37492	0.0996013
1.37493	0.0996113
1.37494	0.0996213
1.37496	0.0996313
1.37497	0.0996413
1.37498	0.0996513
1.37499	0.0996613
1.375	0.0996713
1.37502	0.0996813
1.37503	0.0996913
1.37504	0.0997013
1.37505	0.0997113
1.37506	0.0997213
1.37508	0.0997313
1.37509	0.0997413
1.3751	0.0997514
1.37511	0.0997614
1.37512	0.0997714
1.37514	0.0997814
1.37515	0.0997914
1.37516	0.0998014
1.37517	0.0998114
1.37518	0.0998214
1.3752	0.0998314
1.37521	0.0998414
1.37522	0.0998514
1.37523	0.0998615
1.37524	0.0998715
1.37526	0.0998815
1.37527	0.0998915
1.37528	0.0999015
1.37529	0.0999115
1.3753	0.0999215
1.37532	0.0999315
1.37533	0.0999415
1.37534	0.0999515
1.37535	0.0999616
1.37536	0.0999716
1.37538	0.0999816
1.37539	0.0999916
1.3754	0.100002
1.37541	0.100012
1.37542	0.100022
1.37544	0.100032
1.37545	0.100042
1.37546	0.100052
1.37547	0.100062
1.37548	0.100072
1.3755	0.100082
1.37551	0.100092
1.37552	0.100102
1.37553	0.100112
1.37554	0.100122
1.37556	0.100132
1.37557	0.100142
1.37558	0.100152
1.37559	0.100162
1.3756	0.100172
1.37562	0.100182
1.37563	0.100192
1.37564	0.100202
1.37565	0.100212
1.37566	0.100222
1.37568	0.100232
1.37569	0.100242
1.3757	0.100252
1.37571	0.100262
1.37572	0.100272
1.37574	0.100282
1.37575	0.100292
1.37576	0.100302
1.37577	0.100312
1.37578	0.100322
1.3758	0.100332
1.37581	0.100342
1.37582	0.100352
1.37583	0.100362
1.37584	0.100372
1.37586	0.100382
1.37587	0.100392
1.37588	0.100402
1.37589	0.100412
1.3759	0.100422
1.37592	0.100432
1.37593	0.100442
1.37594	0.100452
1.37595	0.100462
1.37596	0.100472
1.37598	0.100482
1.37599	0.100492
1.376	0.100502
1.37601	0.100512
1.37602	0.100522
1.37604	0.100532
1.37605	0.100542
1.37606	0.100552
1.37607	0.100562
1.37608	0.100573
1.3761	0.100583
1.37611	0.100593
1.37612	0.100603
1.37613	0.100613
1.37614	0.100623
1.37616	0.100633
1.37617	0.100643
1.37618	0.100653
1.37619	0.100663
1.3762	0.100673
1.37622	0.100683
1.37623	0.100693
1.37624	0.100703
1.37625	0.100713
1.37626	0.100723
1.37628	0.100733
1.37629	0.100743
1.3763	0.100753
1.37631	0.100763
1.37632	0.100773
1.37634	0.100783
1.37635	0.100793
1.37636	0.100803
1.37637	0.100813
1.37638	0.100823
1.3764	0.100833
1.37641	0.100843
1.37642	0.100853
1.37643	0.100863
1.37644	0.100873
1.37646	0.100883
1.37647	0.100893
1.37648	0.100903
1.37649	0.100913
1.3765	0.100923
1.37652	0.100933
1.37653	0.100943
1.37654	0.100953
1.37655	0.100963
1.37656	0.100973
1.37658	0.100983
1.37659	0.100993
1.3766	0.101004
1.37661	0.101014
1.37662	0.101024
1.37664	0.101034
1.37665	0.101044
1.37666	0.101054
1.37667	0.101064
1.37668	0.101074
1.3767	0.101084
1.37671	0.101094
1.37672	0.101104
1.37673	0.101114
1.37674	0.101124
1.37676	0.101134
1.37677	0.101144
1.37678	0.101154
1.37679	0.101164
1.3768	0.101174
1.37682	0.101184
1.37683	0.101194
1.37684	0.101204
1.37685	0.101214
1.37686	0.101224
1.37688	0.101234
1.37689	0.101244
1.3769	0.101254
1.37691	0.101264
1.37692	0.101274
1.37694	0.101284
1.37695	0.101294
1.37696	0.101304
1.37697	0.101314
1.37698	0.101324
1.377	0.101334
1.37701	0.101345
1.37702	0.101355
1.37703	0.101365
1.37704	0.101375
1.37706	0.101385
1.37707	0.101395
1.37708	0.101405
1.37709	0.101415
1.3771	0.101425
1.37712	0.101435
1.37713	0.101445
1.37714	0.101455
1.37715	0.101465
1.37716	0.101475
1.37718	0.101485
1.37719	0.101495
1.3772	0.101505
1.37721	0.101515
1.37722	0.101525
1.37724	0.101535
1.37725	0.101545
1.37726	0.101555
1.37727	0.101565
1.37728	0.101575
1.3773	0.101585
1.37731	0.101595
1.37732	0.101605
1.37733	0.101615
1.37734	0.101625
1.37736	0.101636
1.37737	0.101646
1.37738	0.101656
1.37739	0.101666
1.3774	0.101676
1.37742	0.101686
1.37743	0.101696
1.37744	0.101706
1.37745	0.101716
1.37746	0.101726
1.37748	0.101736
1.37749	0.101746
1.3775	0.101756
1.37751	0.101766
1.37752	0.101776
1.37754	0.101786
1.37755	0.101796
1.37756	0.101806
1.37757	0.101816
1.37758	0.101826
1.3776	0.101836
1.37761	0.101846
1.37762	0.101856
1.37763	0.101866
1.37764	0.101876
1.37766	0.101886
1.37767	0.101897
1.37768	0.101907
1.37769	0.101917
1.3777	0.101927
1.37772	0.101937
1.37773	0.101947
1.37774	0.101957
1.37775	0.101967
1.37776	0.101977
1.37778	0.101987
1.37779	0.101997
1.3778	0.102007
1.37781	0.102017
1.37782	0.102027
1.37784	0.102037
1.37785	0.102047
1.37786	0.102057
1.37787	0.102067
1.37788	0.102077
1.3779	0.102087
1.37791	0.102097
1.37792	0.102107
1.37793	0.102117
1.37794	0.102127
1.37796	0.102138
1.37797	0.102148
1.37798	0.102158
1.37799	0.102168
1.378	0.102178
1.37802	0.102188
1.37803	0.102198
1.37804	0.102208
1.37805	0.102218
1.37806	0.102228
1.37808	0.102238
1.37809	0.102248
1.3781	0.102258
1.37811	0.102268
1.37812	0.102278
1.37814	0.102288
1.37815	0.102298
1.37816	0.102308
1.37817	0.102318
1.37818	0.102328
1.3782	0.102338
1.37821	0.102348
1.37822	0.102359
1.37823	0.102369
1.37824	0.102379
1.37826	0.102389
1.37827	0.102399
1.37828	0.102409
1.37829	0.102419
1.3783	0.102429
1.37832	0.102439
1.37833	0.102449
1.37834	0.102459
1.37835	0.102469
1.37836	0.102479
1.37838	0.102489
1.37839	0.102499
1.3784	0.102509
1.37841	0.102519
1.37842	0.102529
1.37844	0.102539
1.37845	0.102549
1.37846	0.10256
1.37847	0.10257
1.37848	0.10258
1.3785	0.10259
1.37851	0.1026
1.37852	0.10261
1.37853	0.10262
1.37854	0.10263
1.37856	0.10264
1.37857	0.10265
1.37858	0.10266
1.37859	0.10267
1.3786	0.10268
1.37862	0.10269
1.37863	0.1027
1.37864	0.10271
1.37865	0.10272
1.37866	0.10273
1.37868	0.10274
1.37869	0.102751
1.3787	0.102761
1.37871	0.102771
1.37872	0.102781
1.37874	0.102791
1.37875	0.102801
1.37876	0.102811
1.37877	0.102821
1.37878	0.102831
1.3788	0.102841
1.37881	0.102851
1.37882	0.102861
1.37883	0.102871
1.37884	0.102881
1.37886	0.102891
1.37887	0.102901
1.37888	0.102911
1.37889	0.102921
1.3789	0.102931
1.37892	0.102942
1.37893	0.102952
1.37894	0.102962
1.37895	0.102972
1.37896	0.102982
1.37898	0.102992
1.37899	0.103002
1.379	0.103012
1.37901	0.103022
1.37902	0.103032
1.37904	0.103042
1.37905	0.103052
1.37906	0.103062
1.37907	0.103072
1.37908	0.103082
1.3791	0.103092
1.37911	0.103102
1.37912	0.103113
1.37913	0.103123
1.37914	0.103133
1.37916	0.103143
1.37917	0.103153
1.37918	0.103163
1.37919	0.103173
1.3792	0.103183
1.37922	0.103193
1.37923	0.103203
1.37924	0.103213
1.37925	0.103223
1.37926	0.103233
1.37928	0.103243
1.37929	0.103253
1.3793	0.103263
1.37931	0.103273
1.37932	0.103284
1.37934	0.103294
1.37935	0.103304
1.37936	0.103314
1.37937	0.103324
1.37938	0.103334
1.3794	0.103344
1.37941	0.103354
1.37942	0.103364
1.37943	0.103374
1.37944	0.103384
1.37946	0.103394
1.37947	0.103404
1.37948	0.103414
1.37949	0.103424
1.3795	0.103434
1.37952	0.103445
1.37953	0.103455
1.37954	0.103465
1.37955	0.103475
1.37956	0.103485
1.37958	0.103495
1.37959	0.103505
1.3796	0.103515
1.37961	0.103525
1.37962	0.103535
1.37964	0.103545
1.37965	0.103555
1.37966	0.103565
1.37967	0.103575
1.37968	0.103585
1.3797	0.103596
1.37971	0.103606
1.37972	0.103616
1.37973	0.103626
1.37974	0.103636
1.37976	0.103646
1.37977	0.103656
1.37978	0.103666
1.37979	0.103676
